method,model_name,task_name,train_subset_size,seed,accuracy,majority_baseline,collapsed,trainable_parameters,peft_parameters,classifier_parameters,ia3_mode,elapsed_seconds,learning_rate,batch_size,max_length,warmup_ratio,max_grad_norm,bf16,num_train_epochs,seed_semantics
lora_param_matched_r12,roberta-base,mrpc,80,41,0.6838235294117647,0.6838235294117647,False,1034498,442368,592130,,1.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,mrpc,320,31,0.7549019607843137,0.6838235294117647,False,1034498,442368,592130,,5.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,mrpc,320,37,0.7058823529411765,0.6838235294117647,False,1034498,442368,592130,,4.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,mrpc,320,41,0.7328431372549019,0.6838235294117647,False,1034498,442368,592130,,4.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,mrpc,1280,31,0.8651960784313726,0.6838235294117647,False,1034498,442368,592130,,16.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,mrpc,1280,37,0.8676470588235294,0.6838235294117647,False,1034498,442368,592130,,17.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,mrpc,1280,41,0.8308823529411765,0.6838235294117647,False,1034498,442368,592130,,16.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,qnli,80,31,0.4995423759838916,0.5053999633900788,True,694274,102144,592130,,1.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,qnli,80,37,0.527732015376167,0.5053999633900788,False,694274,102144,592130,,1.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,qnli,80,41,0.4993593263774483,0.5053999633900788,True,694274,102144,592130,,1.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,qnli,320,31,0.5198608822991031,0.5053999633900788,False,694274,102144,592130,,3.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,qnli,320,37,0.5081457074867289,0.5053999633900788,False,694274,102144,592130,,3.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,qnli,320,41,0.4946000366099213,0.5053999633900788,True,694274,102144,592130,,5.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,qnli,1280,31,0.6181585209591799,0.5053999633900788,False,694274,102144,592130,,16.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,qnli,1280,37,0.6377448288486179,0.5053999633900788,False,694274,102144,592130,,12.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,qnli,1280,41,0.5870400878638111,0.5053999633900788,False,694274,102144,592130,,12.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,qnli,80,31,0.49789492952590153,0.5053999633900788,True,722692,129792,592900,peft_native,2.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,qnli,80,37,0.5251693208859601,0.5053999633900788,False,722692,129792,592900,peft_native,2.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,qnli,80,41,0.4993593263774483,0.5053999633900788,True,722692,129792,592900,peft_native,2.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,qnli,320,31,0.5253523704924035,0.5053999633900788,False,722692,129792,592900,peft_native,6.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,qnli,320,37,0.510342302764049,0.5053999633900788,False,722692,129792,592900,peft_native,5.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,qnli,320,41,0.49478308621636463,0.5053999633900788,True,722692,129792,592900,peft_native,5.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,qnli,1280,31,0.7375068643602416,0.5053999633900788,False,722692,129792,592900,peft_native,18.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,qnli,1280,37,0.7640490572945268,0.5053999633900788,False,722692,129792,592900,peft_native,19.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,qnli,1280,41,0.6322533406553176,0.5053999633900788,False,722692,129792,592900,peft_native,19.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,qnli,80,31,0.5055830129965221,0.5053999633900788,False,619778,27648,592130,peft_native,3.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,qnli,80,37,0.5237049240344134,0.5053999633900788,False,619778,27648,592130,peft_native,2.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,qnli,80,41,0.4993593263774483,0.5053999633900788,True,619778,27648,592130,peft_native,2.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,qnli,320,31,0.5244371224601867,0.5053999633900788,False,619778,27648,592130,peft_native,5.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,qnli,320,37,0.5099762035511624,0.5053999633900788,False,619778,27648,592130,peft_native,5.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,qnli,320,41,0.49496613582280796,0.5053999633900788,True,619778,27648,592130,peft_native,6.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,qnli,1280,31,0.5994874611019586,0.5053999633900788,False,619778,27648,592130,peft_native,19.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,qnli,1280,37,0.5676368295808164,0.5053999633900788,False,619778,27648,592130,peft_native,16.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,qnli,1280,41,0.5412776862529746,0.5053999633900788,False,619778,27648,592130,peft_native,20.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,qnli,80,31,0.5006406736225517,0.5053999633900788,True,887042,294912,592130,,2.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,qnli,80,37,0.5242540728537434,0.5053999633900788,False,887042,294912,592130,,2.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,qnli,80,41,0.5043016657514187,0.5053999633900788,True,887042,294912,592130,,2.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,qnli,320,31,0.5800842028189639,0.5053999633900788,False,887042,294912,592130,,5.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,qnli,320,37,0.5562877539813289,0.5053999633900788,False,887042,294912,592130,,6.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,qnli,320,41,0.6750869485630606,0.5053999633900788,False,887042,294912,592130,,5.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,qnli,1280,31,0.8407468423942889,0.5053999633900788,False,887042,294912,592130,,18.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,qnli,1280,37,0.8332418085301116,0.5053999633900788,False,887042,294912,592130,,20.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,qnli,1280,41,0.8449569833424858,0.5053999633900788,False,887042,294912,592130,,19.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,qnli,80,31,0.4973457807065715,0.5053999633900788,True,989956,397056,592900,,3.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,qnli,80,37,0.5280981145890536,0.5053999633900788,False,989956,397056,592900,,2.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,qnli,80,41,0.5052169137836353,0.5053999633900788,True,989956,397056,592900,,3.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,qnli,320,31,0.6069924949661358,0.5053999633900788,False,989956,397056,592900,,7.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,qnli,320,37,0.5606809445359693,0.5053999633900788,False,989956,397056,592900,,6.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,qnli,320,41,0.6666666666666666,0.5053999633900788,False,989956,397056,592900,,6.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,qnli,1280,31,0.8416620904265056,0.5053999633900788,False,989956,397056,592900,,21.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,qnli,1280,37,0.8314113124656782,0.5053999633900788,False,989956,397056,592900,,22.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,qnli,1280,41,0.8403807431814022,0.5053999633900788,False,989956,397056,592900,,23.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,qnli,80,31,0.4977118799194582,0.5053999633900788,True,1017604,424704,592900,manual_hook,3.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,qnli,80,37,0.5290133626212704,0.5053999633900788,False,1017604,424704,592900,manual_hook,3.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,qnli,80,41,0.5017389712612118,0.5053999633900788,True,1017604,424704,592900,manual_hook,3.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,qnli,320,31,0.6888156690463115,0.5053999633900788,False,1017604,424704,592900,manual_hook,7.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,qnli,320,37,0.5588504484715358,0.5053999633900788,False,1017604,424704,592900,manual_hook,7.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,qnli,320,41,0.66575141863445,0.5053999633900788,False,1017604,424704,592900,manual_hook,7.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,qnli,1280,31,0.8491671242906828,0.5053999633900788,False,1017604,424704,592900,manual_hook,23.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,qnli,1280,37,0.8378180486911954,0.5053999633900788,False,1017604,424704,592900,manual_hook,23.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,qnli,1280,41,0.8449569833424858,0.5053999633900788,False,1017604,424704,592900,manual_hook,23.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,qnli,80,31,0.5011898224418817,0.5053999633900788,True,914690,322560,592130,manual_hook,3.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,qnli,80,37,0.5299286106534871,0.5053999633900788,False,914690,322560,592130,manual_hook,2.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,qnli,80,41,0.5043016657514187,0.5053999633900788,True,914690,322560,592130,manual_hook,3.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,qnli,320,31,0.5928976752699981,0.5053999633900788,False,914690,322560,592130,manual_hook,7.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,qnli,320,37,0.5581182500457624,0.5053999633900788,False,914690,322560,592130,manual_hook,7.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,qnli,320,41,0.6296906461651107,0.5053999633900788,False,914690,322560,592130,manual_hook,7.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,qnli,1280,31,0.8447739337360425,0.5053999633900788,False,914690,322560,592130,manual_hook,21.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,qnli,1280,37,0.8396485447556288,0.5053999633900788,False,914690,322560,592130,manual_hook,25.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,qnli,1280,41,0.8434925864909391,0.5053999633900788,False,914690,322560,592130,manual_hook,21.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,qnli,80,31,0.499725425590335,0.5053999633900788,True,1034498,442368,592130,,3.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,qnli,80,37,0.528281164195497,0.5053999633900788,False,1034498,442368,592130,,2.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,qnli,80,41,0.5064982610287387,0.5053999633900788,False,1034498,442368,592130,,2.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,qnli,320,31,0.7750320336811276,0.5053999633900788,False,1034498,442368,592130,,6.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,qnli,320,37,0.5868570382573678,0.5053999633900788,False,1034498,442368,592130,,5.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,qnli,320,41,0.7761303313197877,0.5053999633900788,False,1034498,442368,592130,,5.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,qnli,1280,31,0.8478857770455793,0.5053999633900788,False,1034498,442368,592130,,21.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,qnli,1280,37,0.8359875526267618,0.5053999633900788,False,1034498,442368,592130,,18.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,qnli,1280,41,0.8480688266520227,0.5053999633900788,False,1034498,442368,592130,,21.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,rte,80,31,0.5270758122743683,0.5270758122743683,False,694274,102144,592130,,1.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,rte,80,37,0.5415162454873647,0.5270758122743683,False,694274,102144,592130,,0.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,rte,80,41,0.5270758122743683,0.5270758122743683,False,694274,102144,592130,,0.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,rte,320,31,0.555956678700361,0.5270758122743683,False,694274,102144,592130,,3.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,rte,320,37,0.5379061371841155,0.5270758122743683,False,694274,102144,592130,,3.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,rte,320,41,0.49097472924187724,0.5270758122743683,True,694274,102144,592130,,2.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,rte,1280,31,0.6534296028880866,0.5270758122743683,False,694274,102144,592130,,13.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,rte,1280,37,0.5631768953068592,0.5270758122743683,False,694274,102144,592130,,11.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,rte,1280,41,0.5776173285198556,0.5270758122743683,False,694274,102144,592130,,12.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,rte,80,31,0.5270758122743683,0.5270758122743683,False,722692,129792,592900,peft_native,1.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,rte,80,37,0.5379061371841155,0.5270758122743683,False,722692,129792,592900,peft_native,1.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,rte,80,41,0.5270758122743683,0.5270758122743683,False,722692,129792,592900,peft_native,1.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,rte,320,31,0.5415162454873647,0.5270758122743683,False,722692,129792,592900,peft_native,4.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,rte,320,37,0.555956678700361,0.5270758122743683,False,722692,129792,592900,peft_native,5.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,rte,320,41,0.49458483754512633,0.5270758122743683,True,722692,129792,592900,peft_native,5.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,rte,1280,31,0.6714801444043321,0.5270758122743683,False,722692,129792,592900,peft_native,23.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,rte,1280,37,0.5523465703971119,0.5270758122743683,False,722692,129792,592900,peft_native,17.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,rte,1280,41,0.5740072202166066,0.5270758122743683,False,722692,129792,592900,peft_native,22.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,rte,80,31,0.5270758122743683,0.5270758122743683,False,619778,27648,592130,peft_native,1.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,rte,80,37,0.5451263537906137,0.5270758122743683,False,619778,27648,592130,peft_native,1.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,rte,80,41,0.5270758122743683,0.5270758122743683,False,619778,27648,592130,peft_native,1.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,rte,320,31,0.5451263537906137,0.5270758122743683,False,619778,27648,592130,peft_native,4.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,rte,320,37,0.5487364620938628,0.5270758122743683,False,619778,27648,592130,peft_native,4.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,rte,320,41,0.4981949458483754,0.5270758122743683,True,619778,27648,592130,peft_native,3.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,rte,1280,31,0.6064981949458483,0.5270758122743683,False,619778,27648,592130,peft_native,15.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,rte,1280,37,0.5848375451263538,0.5270758122743683,False,619778,27648,592130,peft_native,16.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,rte,1280,41,0.5812274368231047,0.5270758122743683,False,619778,27648,592130,peft_native,14.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,rte,80,31,0.5270758122743683,0.5270758122743683,False,887042,294912,592130,,1.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,rte,80,37,0.5523465703971119,0.5270758122743683,False,887042,294912,592130,,1.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,rte,80,41,0.516245487364621,0.5270758122743683,True,887042,294912,592130,,1.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,rte,320,31,0.5848375451263538,0.5270758122743683,False,887042,294912,592130,,5.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,rte,320,37,0.5740072202166066,0.5270758122743683,False,887042,294912,592130,,4.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,rte,320,41,0.5090252707581228,0.5270758122743683,True,887042,294912,592130,,4.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,rte,1280,31,0.7003610108303249,0.5270758122743683,False,887042,294912,592130,,19.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,rte,1280,37,0.6714801444043321,0.5270758122743683,False,887042,294912,592130,,17.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,rte,1280,41,0.7184115523465704,0.5270758122743683,False,887042,294912,592130,,19.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,rte,80,31,0.5270758122743683,0.5270758122743683,False,989956,397056,592900,,2.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,rte,80,37,0.5487364620938628,0.5270758122743683,False,989956,397056,592900,,1.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,rte,80,41,0.5090252707581228,0.5270758122743683,True,989956,397056,592900,,1.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,rte,320,31,0.592057761732852,0.5270758122743683,False,989956,397056,592900,,5.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,rte,320,37,0.5812274368231047,0.5270758122743683,False,989956,397056,592900,,5.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,rte,320,41,0.48375451263537905,0.5270758122743683,True,989956,397056,592900,,5.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,rte,1280,31,0.7003610108303249,0.5270758122743683,False,989956,397056,592900,,20.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,rte,1280,37,0.6931407942238267,0.5270758122743683,False,989956,397056,592900,,19.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
